Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-11-21,Pull Up,Back,64.0,kgs,8,,,
2023-11-21,Pull Up,Back,64.0,kgs,6,,,
2023-11-21,Pull Up,Back,64.0,kgs,6,,,
2023-11-21,Seated Cable Row,Back,52.0,kgs,10,,,
2023-11-21,Seated Cable Row,Back,52.0,kgs,10,,,
2023-11-21,Seated Cable Row,Back,52.0,kgs,10,,,
2023-11-21,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2023-11-21,Rear Delt Machine Fly,Shoulders,45.0,kgs,8,,,
2023-11-21,Rear Delt Machine Fly,Shoulders,45.0,kgs,8,,,
2023-11-21,Barbell Shrug,Back,40.0,kgs,10,,,
2023-11-21,Barbell Shrug,Back,40.0,kgs,10,,,
2023-11-21,Barbell Shrug,Back,40.0,kgs,10,,,
2023-11-21,Chin Up,Back,45.0,kgs,10,,,
2023-11-21,Chin Up,Back,45.0,kgs,8,,,
2023-11-21,Chin Up,Back,45.0,kgs,8,,,
2023-11-21,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2023-11-21,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2023-11-21,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2023-11-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,8,,,
2023-11-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,8,,,
2023-11-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,8,,,
2023-11-22,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-22,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-22,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-22,Incline Barbell Bench Press,Chest,30.0,kgs,7,,,
2023-11-22,Incline Barbell Bench Press,Chest,30.0,kgs,7,,,
2023-11-22,Incline Barbell Bench Press,Chest,30.0,kgs,7,,,
2023-11-22,Push Press,Shoulders,27.0,kgs,6,,,
2023-11-22,Push Press,Shoulders,23.0,kgs,7,,,
2023-11-22,Push Press,Shoulders,23.0,kgs,9,,,
2023-11-22,Seated Machine Fly,Chest,45.0,kgs,10,,,
2023-11-22,Seated Machine Fly,Chest,45.0,kgs,10,,,
2023-11-22,Seated Machine Fly,Chest,45.0,kgs,10,,,
2023-11-22,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-11-22,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-11-22,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-11-22,Rope Push Down,Triceps,30.0,kgs,0,,,
2023-11-22,Rope Push Down,Triceps,30.0,kgs,0,,,
2023-11-22,Rope Push Down,Triceps,30.0,kgs,0,,,
2023-11-22,Seated Dumbbell Lateral Raise,Shoulders,10.0,kgs,10,,,
2023-11-22,Seated Dumbbell Lateral Raise,Shoulders,10.0,kgs,10,,,
2023-11-22,Seated Dumbbell Lateral Raise,Shoulders,10.0,kgs,10,,,
2023-11-25,Leg Extension Machine,Legs,45.0,kgs,10,,,
2023-11-25,Leg Extension Machine,Legs,45.0,kgs,10,,,
2023-11-25,Leg Extension Machine,Legs,45.0,kgs,10,,,
2023-11-25,Lying Leg Curl Machine,Legs,45.0,kgs,9,,,
2023-11-25,Lying Leg Curl Machine,Legs,45.0,kgs,9,,,
2023-11-25,Lying Leg Curl Machine,Legs,45.0,kgs,8,,,
2023-11-25,Leg Press,Legs,80.0,kgs,10,,,
2023-11-25,Leg Press,Legs,80.0,kgs,10,,,
2023-11-25,Leg Press,Legs,80.0,kgs,10,,,
2023-11-25,Donkey Calf Raise,Legs,73.0,kgs,10,,,
2023-11-25,Donkey Calf Raise,Legs,79.0,kgs,10,,,
2023-11-25,Donkey Calf Raise,Legs,86.0,kgs,10,,,
2023-11-25,Romanian Deadlift,Legs,40.0,kgs,8,,,
2023-11-25,Romanian Deadlift,Legs,40.0,kgs,8,,,
2023-11-25,Romanian Deadlift,Legs,40.0,kgs,8,,,
2023-11-26,Flat Barbell Bench Press,Chest,30.0,kgs,10,,,
2023-11-26,Flat Barbell Bench Press,Chest,30.0,kgs,10,,,
2023-11-26,Flat Barbell Bench Press,Chest,30.0,kgs,10,,,
2023-11-26,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-26,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-26,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-26,Smith Machine Overhead Press,Shoulders,20.0,kgs,10,,,
2023-11-26,Smith Machine Overhead Press,Shoulders,20.0,kgs,10,,,
2023-11-26,Smith Machine Overhead Press,Shoulders,20.0,kgs,10,,,
2023-11-26,Lower Cables Flys,Chest,15.0,kgs,10,,,
2023-11-26,Lower Cables Flys,Chest,15.0,kgs,10,,,
2023-11-26,Lower Cables Flys,Chest,15.0,kgs,10,,,
2023-11-26,Rope Push Down,Triceps,30.0,kgs,10,,,
2023-11-26,Rope Push Down,Triceps,30.0,kgs,10,,,
2023-11-26,Rope Push Down,Triceps,30.0,kgs,10,,,
2023-11-26,Cable Overhead Triceps Extension,Triceps,25.0,kgs,10,,,
2023-11-26,Cable Overhead Triceps Extension,Triceps,25.0,kgs,10,,,
2023-11-26,Cable Overhead Triceps Extension,Triceps,25.0,kgs,10,,,
2023-11-26,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-11-26,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-11-26,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-11-26,Cable Lateral Raise,Shoulders,15.0,kgs,10,,,
2023-11-26,Cable Lateral Raise,Shoulders,15.0,kgs,10,,,
2023-11-26,Cable Lateral Raise,Shoulders,15.0,kgs,10,,,
2023-11-30,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-30,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-30,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-30,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2023-11-30,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2023-11-30,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2023-11-30,Lower Cables Flys,Chest,4.5,kgs,10,,,
2023-11-30,Lower Cables Flys,Chest,6.75,kgs,10,,,
2023-11-30,Lower Cables Flys,Chest,6.75,kgs,10,,,
2023-11-30,Decline Barbell Bench Press,Chest,35.0,kgs,8,,,
2023-11-30,Decline Barbell Bench Press,Chest,35.0,kgs,8,,,
2023-11-30,Decline Barbell Bench Press,Chest,35.0,kgs,8,,,
2023-11-30,Seated Triceps,Triceps,45.0,kgs,10,,,
2023-11-30,Seated Triceps,Triceps,45.0,kgs,10,,,
2023-11-30,Seated Triceps,Triceps,45.0,kgs,10,,,
2023-11-30,Seated Triceps,Triceps,45.0,kgs,10,,,
2023-11-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2023-11-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2023-12-01,Close Lat Pulldown,Back,52.0,kgs,9,,,
2023-12-01,Close Lat Pulldown,Back,52.0,kgs,8,,,
2023-12-01,Close Lat Pulldown,Back,52.0,kgs,8,,,
2023-12-01,Seated Cable Row,Back,59.0,kgs,8,,,
2023-12-01,Seated Cable Row,Back,59.0,kgs,8,,,
2023-12-01,Seated Cable Row,Back,59.0,kgs,8,,,
2023-12-01,Cable Single Arm Pull Down,Back,18.0,kgs,8,,,
2023-12-01,Cable Single Arm Pull Down,Back,18.0,kgs,10,,,
2023-12-01,Cable Single Arm Pull Down,Back,18.0,kgs,8,,,
2023-12-01,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,
2023-12-01,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,9,,,
2023-12-01,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,7,,,
2023-12-01,Reverse Curl,Biceps,23.0,kgs,10,,,
2023-12-01,Reverse Curl,Biceps,23.0,kgs,10,,,
2023-12-01,Reverse Curl,Biceps,23.0,kgs,10,,,
2023-12-01,Cable Face Pull,Shoulders,32.0,kgs,11,,,
2023-12-01,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2023-12-01,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2023-12-08,Pull Up,Back,66.0,kgs,5,,,
2023-12-08,Pull Up,Back,59.0,kgs,8,,,
2023-12-08,Pull Up,Back,59.0,kgs,8,,,
2023-12-08,Seated Cable Row,Back,52.0,kgs,8,,,
2023-12-08,Seated Cable Row,Back,52.0,kgs,10,,,
2023-12-08,Seated Cable Row,Back,52.0,kgs,10,,,
2023-12-08,Rear Delt Machine Fly,Shoulders,52.0,kgs,8,,,
2023-12-08,Rear Delt Machine Fly,Shoulders,45.0,kgs,8,,,
2023-12-08,Rear Delt Machine Fly,Shoulders,45.0,kgs,8,,,
2023-12-08,EZ-Bar Curl,Biceps,25.0,kgs,10,,,
2023-12-08,EZ-Bar Curl,Biceps,25.0,kgs,10,,,
2023-12-08,EZ-Bar Curl,Biceps,25.0,kgs,10,,,
2023-12-08,Barbell Shrug,Back,40.0,kgs,10,,,
2023-12-08,Barbell Shrug,Back,40.0,kgs,10,,,
2023-12-08,Barbell Shrug,Back,40.0,kgs,10,,,
2023-12-08,Chin Up,Back,45.0,kgs,10,,,
2023-12-08,Chin Up,Back,45.0,kgs,8,,,
2023-12-08,Chin Up,Back,45.0,kgs,8,,,
2023-12-08,Dumbbell Hammer Curl,Biceps,12.0,kgs,8,,,
2023-12-08,Dumbbell Hammer Curl,Biceps,12.0,kgs,8,,,
2023-12-08,Dumbbell Hammer Curl,Biceps,12.0,kgs,8,,,
2023-12-10,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-12-10,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-12-10,Decline Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-12-10,Incline Barbell Bench Press,Chest,30.0,kgs,8,,,
2023-12-10,Incline Barbell Bench Press,Chest,30.0,kgs,7,,,
2023-12-10,Incline Barbell Bench Press,Chest,30.0,kgs,8,,,
2023-12-10,Push Press,Shoulders,27.0,kgs,6,,,
2023-12-10,Push Press,Shoulders,23.0,kgs,7,,,
2023-12-10,Push Press,Shoulders,23.0,kgs,9,,,
2023-12-10,Seated Machine Fly,Chest,45.0,kgs,10,,,
2023-12-10,Seated Machine Fly,Chest,45.0,kgs,10,,,
2023-12-10,Seated Machine Fly,Chest,45.0,kgs,10,,,
2023-12-10,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-12-10,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-12-10,Single Arm Tricep Rope,Triceps,10.0,kgs,10,,,
2023-12-10,Rope Push Down,Triceps,15.8,kgs,10,,,
2023-12-10,Rope Push Down,Triceps,15.8,kgs,10,,,
2023-12-10,Rope Push Down,Triceps,15.8,kgs,10,,,
2023-12-10,Seated Dumbbell Lateral Raise,Shoulders,10.0,kgs,10,,,
2023-12-10,Seated Dumbbell Lateral Raise,Shoulders,10.0,kgs,10,,,
2023-12-10,Seated Dumbbell Lateral Raise,Shoulders,10.0,kgs,10,,,
2023-12-15,Leg Press,Legs,100.0,kgs,8,,,
2023-12-15,Leg Press,Legs,100.0,kgs,8,,,
2023-12-15,Leg Extension Machine,Legs,45.0,kgs,12,,,
2023-12-15,Leg Extension Machine,Legs,52.0,kgs,9,,,
2023-12-15,Leg Extension Machine,Legs,52.0,kgs,8,,,
2023-12-15,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2023-12-15,Lying Leg Curl Machine,Legs,45.0,kgs,8,,,
2023-12-15,Lying Leg Curl Machine,Legs,45.0,kgs,8,,,
2023-12-15,Donkey Calf Raise,Legs,73.0,kgs,10,,,
2023-12-15,Donkey Calf Raise,Legs,79.0,kgs,10,,,
2023-12-15,Donkey Calf Raise,Legs,86.0,kgs,10,,,
2023-12-15,Romanian Deadlift,Legs,40.0,kgs,8,,,
2023-12-15,Romanian Deadlift,Legs,40.0,kgs,8,,,
2023-12-15,Romanian Deadlift,Legs,40.0,kgs,8,,,
2023-12-15,Leg Press,Legs,100.0,kgs,8,,,
2024-01-03,Flat Barbell Bench Press,Chest,40.0,kgs,8,,,
2024-01-03,Flat Barbell Bench Press,Chest,40.0,kgs,8,,,
2024-01-03,Flat Barbell Bench Press,Chest,40.0,kgs,5,,,
2024-01-03,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2024-01-03,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2024-01-03,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2024-01-03,Lower Cables Flys,Chest,4.5,kgs,10,,,
2024-01-03,Lower Cables Flys,Chest,6.75,kgs,10,,,
2024-01-03,Lower Cables Flys,Chest,6.75,kgs,10,,,
2024-01-03,Decline Barbell Bench Press,Chest,35.0,kgs,8,,,
2024-01-03,Decline Barbell Bench Press,Chest,35.0,kgs,8,,,
2024-01-03,Decline Barbell Bench Press,Chest,35.0,kgs,8,,,
2024-01-03,Seated Triceps,Triceps,50.0,kgs,10,,,
2024-01-03,Seated Triceps,Triceps,50.0,kgs,10,,,
2024-01-03,Seated Triceps,Triceps,50.0,kgs,10,,,
2024-01-03,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2024-01-03,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2024-01-17,Flat Barbell Bench Press,Chest,40.0,kgs,8,,,
2024-01-17,Flat Barbell Bench Press,Chest,40.0,kgs,8,,,
2024-01-17,Flat Barbell Bench Press,Chest,40.0,kgs,8,,,
2024-01-17,Lat Pulldown,Back,60.0,kgs,8,,,
2024-01-17,Lat Pulldown,Back,60.0,kgs,8,,,
2024-01-17,Lat Pulldown,Back,60.0,kgs,8,,,
2024-01-17,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2024-01-17,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2024-01-17,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,8,,,
2024-01-17,Barbell Row,Back,45.0,kgs,8,,,
2024-01-17,Barbell Row,Back,45.0,kgs,8,,,
2024-01-17,Barbell Row,Back,45.0,kgs,8,,,
2024-01-17,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,
2024-01-17,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,
2024-01-17,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,
2024-01-17,EZ-Bar Curl,Biceps,25.0,kgs,10,,,
2024-01-17,EZ-Bar Curl,Biceps,25.0,kgs,10,,,
2024-01-17,EZ-Bar Curl,Biceps,25.0,kgs,10,,,
2024-01-18,Barbell Squat,Legs,50.0,kgs,6,,,
2024-01-18,Barbell Squat,Legs,50.0,kgs,6,,,
2024-01-18,Barbell Squat,Legs,50.0,kgs,6,,,
2024-01-18,Deadlift,Back,80.0,kgs,6,,,
2024-01-18,Deadlift,Back,80.0,kgs,6,,,
2024-01-18,Deadlift,Back,80.0,kgs,6,,,
2024-01-18,Leg Press,Legs,100.0,kgs,10,,,
2024-01-18,Leg Press,Legs,100.0,kgs,10,,,
2024-01-18,Leg Press,Legs,100.0,kgs,10,,,
2024-01-18,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2024-01-18,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2024-01-18,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2024-01-18,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-18,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-18,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-20,Barbell Front Squat,Legs,60.0,kgs,10,,,
2024-01-20,Barbell Front Squat,Legs,60.0,kgs,10,,,
2024-01-20,Barbell Front Squat,Legs,60.0,kgs,10,,,
2024-01-20,Romanian Deadlift,Legs,40.0,kgs,10,,,
2024-01-20,Romanian Deadlift,Legs,40.0,kgs,10,,,
2024-01-20,Romanian Deadlift,Legs,40.0,kgs,10,,,
2024-01-20,Romanian Deadlift,Legs,40.0,kgs,10,,,
2024-01-20,Leg Extension Machine,Legs,45.0,kgs,12,,,
2024-01-20,Leg Extension Machine,Legs,45.0,kgs,12,,,
2024-01-20,Leg Extension Machine,Legs,45.0,kgs,12,,,
2024-01-20,Leg Extension Machine,Legs,45.0,kgs,12,,,
2024-01-20,Glute-Ham Raise,Legs,60.0,kgs,12,,,
2024-01-20,Glute-Ham Raise,Legs,60.0,kgs,12,,,
2024-01-20,Glute-Ham Raise,Legs,60.0,kgs,12,,,
2024-01-20,Glute-Ham Raise,Legs,60.0,kgs,12,,,
2024-01-20,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-20,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-20,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-20,Barbell Calf Raise,Legs,80.0,kgs,15,,,
2024-01-20,Barbell Front Squat,Legs,60.0,kgs,10,,,
2024-01-21,Incline Barbell Bench Press,Chest,30.0,kgs,10,,,
2024-01-21,Incline Barbell Bench Press,Chest,30.0,kgs,10,,,
2024-01-21,Incline Barbell Bench Press,Chest,30.0,kgs,10,,,
2024-01-21,Incline Barbell Bench Press,Chest,30.0,kgs,10,,,
2024-01-21,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-21,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-21,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-21,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-21,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-01-21,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-01-21,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-01-21,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-01-21,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-21,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-21,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-21,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-21,Single Arm Tricep Rope,Triceps,10.0,kgs,12,,,
2024-01-21,Single Arm Tricep Rope,Triceps,10.0,kgs,12,,,
2024-01-21,Single Arm Tricep Rope,Triceps,10.0,kgs,12,,,
2024-01-21,Single Arm Tricep Rope,Triceps,10.0,kgs,12,,,
2024-01-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-01-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-01-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-01-21,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-01-30,Incline Barbell Bench Press,Chest,30.0,kgs,10,,,
2024-01-30,Incline Barbell Bench Press,Chest,30.0,kgs,8,,,
2024-01-30,Incline Barbell Bench Press,Chest,30.0,kgs,7,,,
2024-01-30,Incline Barbell Bench Press,Chest,30.0,kgs,7,,,
2024-01-30,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-30,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-30,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-30,Seated Cable Row,Back,52.0,kgs,10,,,
2024-01-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2024-01-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2024-01-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2024-01-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,
2024-01-30,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-30,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-30,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-30,Cable Face Pull,Shoulders,32.0,kgs,12,,,
2024-01-30,Single Arm Tricep Rope,Triceps,14.0,kgs,10,,,
2024-01-30,Single Arm Tricep Rope,Triceps,14.0,kgs,10,,,
2024-01-30,Single Arm Tricep Rope,Triceps,14.0,kgs,9,,,
2024-01-30,Single Arm Tricep Rope,Triceps,14.0,kgs,9,,,
2024-01-30,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2024-01-30,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2024-01-30,Dumbbell Hammer Curl,Biceps,14.0,kgs,8,,,
2024-01-30,Dumbbell Hammer Curl,Biceps,12.0,kgs,7,,,
2024-02-02,Barbell Squat,Legs,40.0,kgs,4,,,
2024-02-02,Barbell Squat,Legs,40.0,kgs,5,,,
2024-02-02,Barbell Squat,Legs,40.0,kgs,5,,,
2024-02-02,Leg Press,Legs,79.0,kgs,10,,,
2024-02-02,Leg Press,Legs,79.0,kgs,8,,,
2024-02-02,Leg Press,Legs,79.0,kgs,8,,,
2024-02-02,Leg Extension Machine,Legs,45.0,kgs,8,,,
2024-02-02,Leg Extension Machine,Legs,45.0,kgs,8,,,
2024-02-02,Leg Extension Machine,Legs,45.0,kgs,8,,,
2024-02-02,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2024-02-02,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2024-02-02,Lying Leg Curl Machine,Legs,45.0,kgs,10,,,
2024-02-02,Barbell Calf Raise,Legs,100.0,kgs,10,,,
2024-02-02,Barbell Calf Raise,Legs,100.0,kgs,10,,,
2024-02-02,Barbell Calf Raise,Legs,100.0,kgs,10,,,
2024-02-06,Flat Dumbbell Bench Press,Chest,52.0,kgs,8,,,
2024-02-06,Flat Dumbbell Bench Press,Chest,52.0,kgs,8,,,
2024-02-06,Flat Dumbbell Bench Press,Chest,52.0,kgs,6,,,
2024-02-06,Lat Pulldown,Back,59.0,kgs,10,,,
2024-02-06,Lat Pulldown,Back,59.0,kgs,8,,,
2024-02-06,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,6,,,
2024-02-06,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,6,,,
2024-02-06,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,5,,,
2024-02-06,Barbell Row,Back,45.0,kgs,8,,,
2024-02-06,Barbell Row,Back,45.0,kgs,8,,,
2024-02-06,Barbell Row,Back,45.0,kgs,8,,,
2024-02-06,Parallel Bar Triceps Dip,Triceps,45.0,kgs,12,,,
2024-02-06,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-02-06,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-02-06,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2024-02-06,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2024-02-06,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2024-02-06,Lat Pulldown,Back,59.0,kgs,6,,,
2024-02-09,Incline Barbell Bench Press,Chest,30.0,kgs,10,,,
2024-02-09,Incline Barbell Bench Press,Chest,30.0,kgs,8,,,
2024-02-09,Incline Barbell Bench Press,Chest,30.0,kgs,8,,,
2024-02-09,Incline Barbell Bench Press,Chest,30.0,kgs,8,,,
2024-02-09,Seated Cable Row,Back,52.0,kgs,10,,,
2024-02-09,Seated Cable Row,Back,59.0,kgs,10,,,
2024-02-09,Seated Cable Row,Back,59.0,kgs,10,,,
2024-02-09,Seated Cable Row,Back,59.0,kgs,9,,,
2024-02-09,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-02-09,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-02-09,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-02-09,Lateral Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2024-02-09,Cable Face Pull,Shoulders,23.0,kgs,12,,,
2024-02-09,Cable Face Pull,Shoulders,23.0,kgs,10,,,
2024-02-09,Cable Face Pull,Shoulders,23.0,kgs,10,,,
2024-02-09,Single Arm Tricep Rope,Triceps,14.0,kgs,10,,,
2024-02-09,Single Arm Tricep Rope,Triceps,14.0,kgs,10,,,
2024-02-09,Single Arm Tricep Rope,Triceps,14.0,kgs,10,,,
2024-02-09,Single Arm Tricep Rope,Triceps,14.0,kgs,10,,,
2024-02-09,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-02-09,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-02-09,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-02-09,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2024-02-14,Flat Dumbbell Bench Press,Chest,60.0,kgs,5,,,
2024-02-14,Flat Dumbbell Bench Press,Chest,60.0,kgs,5,,,
2024-02-14,Flat Dumbbell Bench Press,Chest,60.0,kgs,5,,,
2024-02-14,Lat Pulldown,Back,59.0,kgs,7,,,
2024-02-14,Lat Pulldown,Back,59.0,kgs,7,,,
2024-02-14,Lat Pulldown,Back,59.0,kgs,7,,,
2024-02-14,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,6,,,
2024-02-14,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,6,,,
2024-02-14,Standing Barbell Shoulder Press,Shoulders,20.0,kgs,5,,,
2024-02-14,Barbell Row,Back,45.0,kgs,8,,,
2024-02-14,Barbell Row,Back,45.0,kgs,8,,,
2024-02-14,Barbell Row,Back,45.0,kgs,8,,,
2024-02-14,Parallel Bar Triceps Dip,Triceps,45.0,kgs,12,,,
2024-02-14,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-02-14,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-02-14,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2024-02-14,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2024-02-14,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2024-06-17,Flat Dumbbell Bench Press,Chest,60.0,kgs,5,,,
2024-06-17,Flat Dumbbell Bench Press,Chest,60.0,kgs,5,,,
2024-06-17,Flat Dumbbell Bench Press,Chest,60.0,kgs,5,,,
2024-06-17,Lat Pulldown,Back,59.0,kgs,7,,,
2024-06-17,Lat Pulldown,Back,59.0,kgs,7,,,
2024-06-17,Lat Pulldown,Back,59.0,kgs,7,,,
2024-06-17,Standing Barbell Shoulder Press,Shoulders,10.0,kgs,6,,,
2024-06-17,Standing Barbell Shoulder Press,Shoulders,10.0,kgs,6,,,
2024-06-17,Standing Barbell Shoulder Press,Shoulders,10.0,kgs,6,,,
2024-06-17,Barbell Row,Back,45.0,kgs,8,,,
2024-06-17,Barbell Row,Back,45.0,kgs,6,,,
2024-06-17,Barbell Row,Back,45.0,kgs,8,,,
2024-06-17,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-06-17,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-06-17,Parallel Bar Triceps Dip,Triceps,50.0,kgs,10,,,
2024-06-17,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2024-06-17,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2024-06-17,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2024-08-07,Barbell Squat,Legs,50.0,kgs,5,,,
2024-08-07,Barbell Squat,Legs,50.0,kgs,5,,,
2024-08-07,Barbell Squat,Legs,50.0,kgs,5,,,
2024-08-07,Leg Press,Legs,120.0,kgs,6,,,
2024-08-07,Leg Press,Legs,120.0,kgs,8,,,
2024-08-07,Leg Press,Legs,120.0,kgs,8,,,
2024-08-07,Barbell Glute Bridge,Legs,50.0,kgs,8,,,
2024-08-07,Barbell Glute Bridge,Legs,50.0,kgs,8,,,
